ID_ESCOLA;REDE;VL_OBSERVADO_2023
13066242;Municipal;3.7
13069950;Municipal;3.7
13004298;Municipal;
13004301;Estadual;
13004310;Municipal;
13004425;Municipal;2.8
13004468;Municipal;3.2
13004484;Municipal;3.2
13061038;Municipal;2.9
13061070;Municipal;
13083309;Estadual;4.0
13100076;Municipal;
13102400;Municipal;2.5
13103431;Estadual;2.9
13014293;Estadual;
13014307;Estadual;
13014587;Municipal;
13014781;Estadual;
13014790;Estadual;6.9
13080628;Municipal;4.9
13089340;Municipal;
13094971;Municipal;
13102559;Municipal;4.4
13014846;Estadual;
13014862;Municipal;3.8
13014994;Municipal;5.2
13015109;Municipal;3.3
13015273;Estadual;
13015281;Estadual;5.6
13015320;Municipal;3.8
13070703;Municipal;4.3
13048368;Municipal;
13048520;Municipal;
13048619;Estadual;4.7
13054996;Municipal;
13070720;Municipal;
13083112;Municipal;
13107763;Municipal;5.1
13108883;Municipal;
13004719;Municipal;
13004840;Estadual;
13004948;Estadual;
13004956;Estadual;
13122207;Municipal;3.9
13018990;Estadual;4.7
13019007;Estadual;
13019082;Municipal;3.0
13019104;Municipal;
13019163;Municipal;4.1
13019201;Municipal;
13019252;Municipal;3.1
13019287;Municipal;
13019562;Municipal;3.3
13019589;Estadual;4.4
13019597;Municipal;3.2
13019627;Municipal;2.9
13019635;Municipal;4.6
13019708;Municipal;
13019813;Municipal;
13019848;Municipal;3.5
13019864;Municipal;3.2
13019899;Municipal;4.0
13019961;Municipal;4.0
13019996;Municipal;3.6
13064509;Estadual;5.2
13066889;Municipal;3.3
13066927;Municipal;
13067222;Municipal;
13070266;Municipal;3.5
13089854;Municipal;
13100033;Municipal;4.0
13102877;Municipal;4.4
13103334;Municipal;
13000020;Municipal;
13000144;Municipal;5.6
13000322;Municipal;3.7
13000381;Municipal;3.7
13000403;Estadual;
13000411;Estadual;5.6
13055941;Municipal;
13055968;Municipal;
13055992;Municipal;3.2
13063995;Municipal;5.6
13071270;Municipal;4.2
13089510;Municipal;5.6
13099779;Municipal;
13038010;Estadual;
13038028;Municipal;3.2
13038087;Municipal;4.2
13038133;Municipal;
13038230;Municipal;
13038532;Municipal;3.5
13038630;Municipal;3.4
13038648;Municipal;
13038680;Estadual;
13038699;Estadual;
13038702;Estadual;
13038710;Estadual;4.6
13038737;Municipal;3.9
13038761;Municipal;4.1
13038770;Municipal;3.8
13038788;Municipal;
13038796;Municipal;
13038834;Estadual;
13038885;Municipal;4.5
13038915;Municipal;3.8
13038923;Estadual;
13055259;Municipal;
13059416;Estadual;3.7
13064932;Municipal;
13064959;Municipal;3.3
13072188;Municipal;4.0
13074377;Municipal;
13074385;Municipal;4.1
13074431;Municipal;4.2
13098896;Municipal;4.0
13104683;Municipal;4.8
13005022;Municipal;
13005057;Municipal;
13005073;Municipal;
13005103;Municipal;
13005138;Municipal;
13005146;Municipal;
13005162;Municipal;
13005200;Municipal;4.9
13005235;Municipal;5.0
13005294;Municipal;5.3
13005332;Municipal;
13005448;Municipal;
13005561;Municipal;
13005570;Estadual;6.5
13069616;Municipal;5.3
13132253;Municipal;4.6
13015370;Estadual;
13015397;Estadual;
13015400;Estadual;6.6
13015435;Municipal;
13015516;Municipal;
13015559;Municipal;4.2
13015567;Municipal;
13015613;Municipal;
13015737;Municipal;
13015753;Municipal;
13015915;Municipal;
13016032;Municipal;
13016059;Municipal;3.9
13090909;Municipal;
