CO_MUNICIPIO;REDE;VL_OBSERVADO_2023
1720499;Estadual;4.8
1720499;Municipal;4.8
1720499;Pública;4.8
1720655;Estadual;4.6
1720655;Pública;4.6
1720804;Estadual;4.5
1720804;Municipal;4.1
1720804;Pública;4.3
1720853;Estadual;5.4
1720853;Pública;5.4
1720903;Estadual;4.8
1720903;Municipal;3.5
1720903;Pública;4.3
1720937;Estadual;4.0
1720937;Pública;4.0
1720978;Municipal;4.5
1720978;Pública;4.5
1721000;Estadual;5.1
1721000;Municipal;5.5
1721000;Pública;5.4
1721109;Estadual;3.2
1721109;Municipal;
1721109;Pública;3.3
1721208;Estadual;4.6
1721208;Pública;4.6
1721257;Estadual;4.8
1721257;Pública;4.8
1721307;Estadual;4.1
1721307;Pública;4.1
1722081;Estadual;4.8
1722081;Municipal;
1722081;Pública;4.8
1722107;Estadual;4.5
1722107;Municipal;5.1
1722107;Pública;4.7
2100055;Estadual;
2100055;Municipal;4.6
2100055;Pública;4.6
2100105;Estadual;
2100105;Municipal;3.9
2100105;Pública;3.9
2100154;Municipal;3.5
2100154;Pública;3.5
2100204;Federal;6.0
2100204;Estadual;
2100204;Municipal;3.7
2100204;Pública;4.0
2100303;Estadual;
2100303;Municipal;3.6
2100303;Pública;3.6
2100402;Estadual;
2100402;Municipal;4.1
2100402;Pública;4.1
2100436;Estadual;
2100436;Municipal;3.7
2100436;Pública;3.7
2100477;Municipal;5.2
2100477;Pública;5.2
2100501;Estadual;
2100501;Municipal;5.1
2100501;Pública;5.1
2100550;Municipal;4.1
2100550;Pública;4.1
2100600;Estadual;
2100600;Municipal;3.9
2100600;Pública;3.7
2100709;Estadual;
2100709;Municipal;4.3
2100709;Pública;4.3
2100808;Estadual;
2100808;Municipal;3.6
2100808;Pública;3.6
2100832;Estadual;
2100832;Municipal;3.9
2100832;Pública;3.9
2100873;Municipal;3.5
2100873;Pública;3.5
2100907;Estadual;
2100907;Municipal;3.7
2100907;Pública;3.7
2100956;Estadual;
2100956;Municipal;3.7
2100956;Pública;3.5
2101004;Estadual;
2101004;Municipal;5.4
2101004;Pública;5.4
2101103;Estadual;
2101103;Municipal;5.6
2101103;Pública;5.6
2101202;Estadual;7.3
2101202;Municipal;4.7
2101202;Pública;5.0
2101251;Municipal;4.4
2101251;Pública;4.4
2101301;Estadual;
2101301;Municipal;4.8
2101301;Pública;4.8
2101350;Municipal;4.6
2101350;Pública;4.6
2101400;Estadual;
2101400;Municipal;4.2
2101400;Pública;4.2
2101509;Estadual;
2101509;Municipal;4.9
2101509;Pública;4.9
2101608;Estadual;
2101608;Municipal;4.4
2101608;Pública;4.3
2101707;Estadual;
2101707;Municipal;4.4
2101707;Pública;4.4
2101731;Municipal;3.8
2101731;Pública;3.8
2101772;Municipal;4.2
2101772;Pública;4.2
2101806;Estadual;
2101806;Municipal;5.0
2101806;Pública;5.0
2101905;Estadual;
2101905;Municipal;3.8
2101905;Pública;3.8
2101939;Estadual;
2101939;Municipal;4.0
2101939;Pública;4.0
2101970;Municipal;3.9
2101970;Pública;3.9
2102002;Estadual;
2102002;Municipal;3.8
2102002;Pública;3.8
2102036;Municipal;4.3
2102036;Pública;4.2
2102077;Municipal;4.9
2102077;Pública;4.9
2102101;Estadual;
2102101;Municipal;4.2
2102101;Pública;4.2
2102150;Municipal;3.9
2102150;Pública;3.9
2102200;Estadual;
2102200;Municipal;3.6
2102200;Pública;3.6
2102309;Estadual;
2102309;Municipal;4.6
2102309;Pública;4.6
2102325;Estadual;
2102325;Municipal;4.1
2102325;Pública;4.1
2102358;Municipal;3.7
2102358;Pública;3.7
2102374;Estadual;
2102374;Municipal;3.9
2102374;Pública;3.9
2102408;Estadual;
2102408;Municipal;3.5
2102408;Pública;3.5
2102507;Estadual;
2102507;Municipal;3.5
2102507;Pública;3.5
2102556;Estadual;
2102556;Municipal;4.5
2102556;Pública;4.5
2102606;Estadual;
2102606;Municipal;4.5
2102606;Pública;4.5
2102705;Estadual;
2102705;Municipal;4.4
2102705;Pública;4.4
2102754;Estadual;
2102754;Municipal;4.8
2102754;Pública;4.8
2102804;Estadual;
2102804;Municipal;4.2
2102804;Pública;4.2
2102903;Estadual;
2102903;Municipal;4.9
2102903;Pública;4.9
2103000;Estadual;6.2
2103000;Municipal;4.1
2103000;Pública;4.2
2103109;Estadual;
2103109;Municipal;4.9
2103109;Pública;4.9
2103125;Estadual;
2103125;Municipal;4.0
2103125;Pública;4.0
2103158;Municipal;3.9
2103158;Pública;3.9
2103174;Municipal;3.7
2103174;Pública;3.7
2103208;Estadual;
2103208;Municipal;4.0
2103208;Pública;4.0
2103257;Estadual;
2103257;Municipal;4.6
2103257;Pública;4.6
2103307;Estadual;
2103307;Municipal;4.0
2103307;Pública;4.0
2103406;Estadual;
2103406;Municipal;3.7
2103406;Pública;3.7
2103505;Estadual;
2103505;Municipal;4.0
2103505;Pública;4.0
2103554;Municipal;4.1
2103554;Pública;4.1
2103604;Estadual;
2103604;Municipal;4.3
2103604;Pública;4.3
2103703;Estadual;
2103703;Municipal;4.2
2103703;Pública;4.2
2103752;Estadual;
2103752;Municipal;3.4
2103752;Pública;3.4
2103802;Estadual;
2103802;Municipal;4.9
2103802;Pública;4.9
2103901;Estadual;
2103901;Municipal;4.8
2103901;Pública;4.8
2104008;Estadual;
2104008;Municipal;4.4
2104008;Pública;4.4
2104057;Estadual;
2104057;Municipal;4.2
2104057;Pública;4.2
2104073;Municipal;4.5
2104073;Pública;4.5
2104081;Municipal;3.8
2104081;Pública;4.0
2104099;Municipal;4.6
2104099;Pública;4.6
2104107;Estadual;
2104107;Municipal;4.8
2104107;Pública;4.8
2104206;Estadual;
2104206;Municipal;4.9
2104206;Pública;4.9
2104305;Estadual;
2104305;Municipal;5.0
2104305;Pública;5.0
2104404;Estadual;
2104404;Municipal;4.8
2104404;Pública;4.8
2104503;Estadual;
2104503;Municipal;4.2
2104503;Pública;4.2
2104552;Estadual;
2104552;Municipal;4.3
2104552;Pública;4.3
2104602;Estadual;
2104602;Municipal;3.3
2104602;Pública;3.3
2104628;Municipal;3.8
2104628;Pública;3.8
2104651;Estadual;
2104651;Municipal;3.6
2104651;Pública;3.6
2104677;Municipal;3.9
2104677;Pública;3.9
2104701;Estadual;
2104701;Municipal;4.0
2104701;Pública;4.0
2104800;Estadual;
2104800;Municipal;4.0
2104800;Pública;4.0
2104909;Estadual;
2104909;Municipal;4.3
2104909;Pública;4.3
2105005;Estadual;
2105005;Municipal;4.1
2105005;Pública;4.1
2105104;Estadual;
2105104;Municipal;4.0
2105104;Pública;4.0
2105153;Municipal;4.2
2105153;Pública;4.2
2105203;Estadual;
2105203;Municipal;5.0
2105203;Pública;5.0
2105302;Estadual;7.1
2105302;Municipal;4.5
2105302;Pública;4.7
2105351;Municipal;4.4
2105351;Pública;4.3
2105401;Estadual;
2105401;Municipal;4.2
2105401;Pública;4.2
2105427;Estadual;
2105427;Municipal;4.2
2105427;Pública;4.2
2105450;Municipal;4.1
2105450;Pública;4.1
2105476;Municipal;3.6
2105476;Pública;3.3
2105500;Estadual;
2105500;Municipal;4.2
2105500;Pública;4.2
2105609;Estadual;
2105609;Municipal;4.7
2105609;Pública;4.7
2105658;Estadual;
2105658;Municipal;4.6
2105658;Pública;4.6
2105708;Estadual;
2105708;Municipal;4.5
2105708;Pública;4.5
2105807;Estadual;
2105807;Municipal;4.7
2105807;Pública;4.7
2105906;Estadual;
2105906;Municipal;3.9
2105906;Pública;3.9
2105922;Estadual;
2105922;Municipal;5.0
2105922;Pública;5.0
2105948;Estadual;
2105948;Municipal;4.3
2105948;Pública;4.3
2105963;Municipal;4.5
2105963;Pública;4.5
2105989;Municipal;4.4
2105989;Pública;4.4
2106003;Estadual;
2106003;Municipal;5.0
2106003;Pública;5.0
2106102;Estadual;
2106102;Municipal;4.5
2106102;Pública;4.5
2106201;Estadual;
2106201;Municipal;4.5
2106201;Pública;4.5
2106300;Estadual;
2106300;Municipal;3.9
2106300;Pública;3.9
2106326;Municipal;3.7
2106326;Pública;3.7
2106359;Municipal;5.2
2106359;Pública;5.2
2106375;Municipal;4.6
2106375;Pública;4.6
2106409;Estadual;
2106409;Municipal;3.7
2106409;Pública;3.7
2106508;Estadual;
2106508;Municipal;4.2
2106508;Pública;4.2
2106607;Estadual;
2106607;Municipal;3.7
2106607;Pública;3.7
2106631;Municipal;4.0
2106631;Pública;4.0
2106672;Municipal;3.8
2106672;Pública;3.8
2106706;Estadual;
2106706;Municipal;3.5
2106706;Pública;3.5
2106755;Municipal;4.6
2106755;Pública;4.6
2106805;Estadual;
2106805;Municipal;4.0
2106805;Pública;4.0
2106904;Estadual;
2106904;Municipal;3.8
2106904;Pública;3.8
2107001;Estadual;
2107001;Municipal;4.3
2107001;Pública;4.2
2107100;Estadual;
2107100;Municipal;5.0
2107100;Pública;5.0
2107209;Estadual;
2107209;Municipal;4.5
2107209;Pública;4.5
2107258;Municipal;4.7
2107258;Pública;4.7
2107308;Estadual;
2107308;Municipal;3.0
2107308;Pública;3.0
2107357;Estadual;
2107357;Municipal;4.3
2107357;Pública;4.3
2107407;Estadual;
2107407;Municipal;4.5
2107407;Pública;4.5
2107456;Estadual;
2107456;Municipal;4.0
2107456;Pública;4.0
2107506;Estadual;
2107506;Municipal;4.2
2107506;Pública;4.2
2107605;Estadual;
2107605;Municipal;3.4
2107605;Pública;3.4
2107704;Estadual;
2107704;Municipal;3.9
2107704;Pública;3.9
2107803;Estadual;
2107803;Municipal;4.7
2107803;Pública;4.7
2107902;Estadual;
2107902;Municipal;4.3
2107902;Pública;4.3
2108009;Estadual;
2108009;Municipal;4.9
2108009;Pública;4.9
2108058;Municipal;4.6
2108058;Pública;4.6
2108108;Estadual;
2108108;Municipal;3.9
2108108;Pública;3.9
2108207;Estadual;
2108207;Municipal;4.5
2108207;Pública;4.5
2108256;Municipal;4.1
2108256;Pública;4.1
2108306;Estadual;
2108306;Municipal;4.3
2108306;Pública;4.3
2108405;Estadual;
2108405;Municipal;4.1
2108405;Pública;4.1
2108454;Estadual;
2108454;Municipal;4.0
2108454;Pública;4.0
2108504;Estadual;
2108504;Municipal;3.7
2108504;Pública;3.7
2108603;Estadual;
2108603;Municipal;4.3
2108603;Pública;4.3
2108702;Estadual;
2108702;Municipal;4.1
2108702;Pública;4.1
2108801;Estadual;
2108801;Municipal;3.8
2108801;Pública;3.8
2108900;Estadual;
2108900;Municipal;5.5
2108900;Pública;5.5
2109007;Estadual;
2109007;Municipal;5.2
2109007;Pública;5.2
2109056;Estadual;
2109056;Municipal;4.0
2109056;Pública;4.0
2109106;Estadual;
2109106;Municipal;4.5
2109106;Pública;4.5
2109205;Estadual;
2109205;Municipal;4.2
2109205;Pública;4.2
2109239;Estadual;
2109239;Municipal;4.5
2109239;Pública;4.5
2109270;Municipal;4.3
2109270;Pública;4.3
2109304;Estadual;
2109304;Municipal;4.1
2109304;Pública;4.1
2109403;Estadual;
2109403;Municipal;3.8
2109403;Pública;3.8
2109452;Estadual;
2109452;Municipal;4.1
2109452;Pública;4.1
2109502;Estadual;
2109502;Municipal;4.1
2109502;Pública;4.1
2109551;Municipal;3.7
2109551;Pública;3.7
2109601;Estadual;
2109601;Municipal;4.5
2109601;Pública;4.5
2109700;Estadual;
2109700;Municipal;4.4
2109700;Pública;4.4
2109759;Municipal;
2109759;Pública;
2109809;Estadual;
2109809;Municipal;4.3
2109809;Pública;4.3
2109908;Estadual;
2109908;Municipal;4.2
2109908;Pública;4.2
2110005;Estadual;
2110005;Municipal;4.6
2110005;Pública;4.6
2110039;Estadual;
2110039;Municipal;4.4
2110039;Pública;4.4
2110104;Estadual;
2110104;Municipal;4.0
2110104;Pública;4.0
2110203;Estadual;
2110203;Municipal;4.3
2110203;Pública;4.3
2110237;Municipal;5.1
2110237;Pública;5.1
2110278;Estadual;
2110278;Municipal;3.7
2110278;Pública;3.7
2110302;Estadual;
2110302;Municipal;4.7
2110302;Pública;4.7
2110401;Estadual;
2110401;Municipal;3.6
2110401;Pública;3.6
2110500;Estadual;
2110500;Municipal;4.1
2110500;Pública;4.1
2110609;Estadual;
2110609;Municipal;4.0
2110609;Pública;4.0
2110658;Estadual;
2110658;Municipal;4.7
2110658;Pública;4.7
2110708;Estadual;
2110708;Municipal;4.1
2110708;Pública;4.1
2110807;Estadual;
2110807;Municipal;4.0
2110807;Pública;4.0
2110856;Municipal;4.0
2110856;Pública;4.0
2110906;Estadual;
2110906;Municipal;4.9
2110906;Pública;4.9
2111003;Estadual;
2111003;Municipal;3.1
2111003;Pública;3.1
2111029;Municipal;4.0
2111029;Pública;4.0
2111052;Estadual;
2111052;Municipal;4.3
2111052;Pública;4.3
2111078;Municipal;3.9
2111078;Pública;3.9
2111102;Estadual;
2111102;Municipal;4.8
2111102;Pública;4.8
2111201;Estadual;
2111201;Municipal;4.6
2111201;Pública;4.6
2111250;Estadual;
2111250;Municipal;3.7
2111250;Pública;3.7
2111300;Federal;6.6
2111300;Estadual;4.8
2111300;Municipal;4.3
2111300;Pública;4.5
2111409;Estadual;
2111409;Municipal;3.7
2111409;Pública;3.7
2111508;Estadual;
2111508;Municipal;4.0
2111508;Pública;4.0
2111532;Municipal;4.0
2111532;Pública;4.0
2111573;Municipal;4.5
2111573;Pública;4.5
2111607;Estadual;
2111607;Municipal;4.3
2111607;Pública;4.3
2111631;Municipal;4.0
2111631;Pública;4.0
2111672;Municipal;3.4
2111672;Pública;3.4
2111706;Estadual;
2111706;Municipal;3.8
2111706;Pública;3.8
2111722;Estadual;
2111722;Municipal;4.9
2111722;Pública;4.9
2111748;Estadual;
2111748;Municipal;3.9
2111748;Pública;3.9
2111763;Municipal;3.6
2111763;Pública;3.6
2111789;Municipal;4.1
2111789;Pública;4.1
2111805;Estadual;
2111805;Municipal;4.0
2111805;Pública;4.0
2111904;Estadual;
2111904;Municipal;4.7
2111904;Pública;4.7
2111953;Municipal;4.4
2111953;Pública;4.4
2112001;Estadual;
2112001;Municipal;4.6
2112001;Pública;4.6
2112100;Estadual;
2112100;Municipal;3.8
2112100;Pública;3.8
2112209;Estadual;
2112209;Municipal;5.9
2112209;Pública;5.9
2112233;Estadual;
2112233;Municipal;4.9
2112233;Pública;4.9
2112274;Municipal;4.2
2112274;Pública;4.2
2112308;Estadual;
2112308;Municipal;4.4
2112308;Pública;4.4
2112407;Estadual;
2112407;Municipal;4.4
2112407;Pública;4.4
2112456;Municipal;4.0
2112456;Pública;4.0
2112506;Estadual;
2112506;Municipal;4.0
2112506;Pública;4.0
2112605;Estadual;
2112605;Municipal;3.8
2112605;Pública;3.8
2112704;Estadual;
2112704;Municipal;5.8
2112704;Pública;5.8
2112803;Estadual;
2112803;Municipal;4.2
2112803;Pública;4.2
2112852;Municipal;3.9
2112852;Pública;3.9
2112902;Estadual;
2112902;Municipal;4.5
2112902;Pública;4.5
2113009;Estadual;
2113009;Municipal;4.3
2113009;Pública;4.3
2114007;Estadual;
2114007;Municipal;4.1
2114007;Pública;4.1
2200053;Municipal;5.6
2200053;Pública;5.6
2200103;Estadual;6.0
2200103;Municipal;4.7
2200103;Pública;5.2
2200202;Estadual;
2200202;Municipal;5.6
2200202;Pública;5.6
2200251;Estadual;6.0
2200251;Municipal;5.3
2200251;Pública;5.7
2200277;Estadual;
2200277;Municipal;5.0
2200277;Pública;5.0
2200301;Estadual;4.6
2200301;Municipal;5.1
2200301;Pública;5.0
2200400;Estadual;4.5
2200400;Municipal;5.9
2200400;Pública;5.6
2200459;Estadual;
2200459;Municipal;4.2
2200459;Pública;3.2
2200509;Estadual;4.4
2200509;Municipal;4.3
2200509;Pública;4.3
2200608;Estadual;5.1
2200608;Municipal;5.3
2200608;Pública;5.2
2200707;Estadual;5.4
2200707;Municipal;4.7
2200707;Pública;5.0
2200806;Estadual;
2200806;Municipal;5.6
2200806;Pública;5.6
2200905;Estadual;
2200905;Municipal;4.6
2200905;Pública;4.6
2200954;Municipal;4.8
2200954;Pública;4.8
2201002;Estadual;
2201002;Municipal;4.3
2201002;Pública;4.3
2201051;Municipal;4.3
2201051;Pública;4.3
2201101;Estadual;5.3
2201101;Municipal;3.9
2201101;Pública;4.2
2201150;Estadual;
2201150;Municipal;5.5
2201150;Pública;5.5
2201176;Municipal;4.3
2201176;Pública;4.3
2201200;Estadual;4.6
2201200;Municipal;4.7
2201200;Pública;4.6
2201309;Estadual;3.4
2201309;Municipal;
2201309;Pública;2.6
2201408;Estadual;
2201408;Municipal;3.5
2201408;Pública;3.5
2201507;Estadual;5.4
2201507;Municipal;
2201507;Pública;5.3
2201556;Municipal;5.5
2201556;Pública;5.5
2201572;Municipal;5.1
2201572;Pública;5.1
2201606;Estadual;4.7
2201606;Municipal;5.5
2201606;Pública;5.3
2201705;Estadual;
2201705;Municipal;4.2
2201705;Pública;4.2
2201739;Municipal;4.0
2201739;Pública;4.0
2201770;Municipal;4.5
2201770;Pública;4.5
2201804;Estadual;
2201804;Municipal;4.2
2201804;Pública;4.2
2201903;Federal;
2201903;Estadual;4.2
2201903;Municipal;6.8
2201903;Pública;5.2
2201919;Municipal;4.4
2201919;Pública;4.4
2201929;Municipal;4.9
2201929;Pública;4.9
2201945;Municipal;5.0
2201945;Pública;5.0
2201960;Estadual;5.3
2201960;Municipal;4.5
2201960;Pública;4.8
2201988;Municipal;4.9
2201988;Pública;4.9
2202000;Estadual;4.9
2202000;Municipal;4.9
2202000;Pública;4.9
2202026;Estadual;
2202026;Municipal;6.5
2202026;Pública;6.5
2202059;Estadual;
2202059;Municipal;4.8
2202059;Pública;4.8
2202075;Municipal;4.3
2202075;Pública;4.3
2202083;Estadual;
2202083;Municipal;5.4
2202083;Pública;5.4
2202091;Municipal;5.9
2202091;Pública;5.9
2202109;Estadual;
2202109;Municipal;4.3
2202109;Pública;4.3
2202117;Municipal;3.4
2202117;Pública;3.4
2202133;Municipal;5.0
2202133;Pública;5.0
2202174;Estadual;
2202174;Municipal;3.7
2202174;Pública;3.7
2202208;Estadual;5.6
2202208;Municipal;5.2
2202208;Pública;5.4
2202251;Municipal;5.0
2202251;Pública;5.0
2202307;Estadual;4.8
2202307;Municipal;4.4
2202307;Pública;4.5
2202406;Estadual;
2202406;Municipal;3.9
2202406;Pública;3.9
2202455;Municipal;4.4
2202455;Pública;4.4
2202505;Estadual;4.9
2202505;Municipal;
2202505;Pública;3.6
2202539;Municipal;3.2
2202539;Pública;3.2
2202554;Municipal;5.2
2202554;Pública;5.2
2202604;Estadual;
2202604;Municipal;5.3
2202604;Pública;5.3
2202653;Municipal;3.8
2202653;Pública;3.8
2202703;Estadual;5.6
2202703;Municipal;5.4
2202703;Pública;5.6
2202711;Municipal;5.3
2202711;Pública;5.3
2202729;Estadual;7.3
2202729;Municipal;5.9
2202729;Pública;6.4
2202737;Municipal;4.8
2202737;Pública;4.8
2202752;Estadual;
2202752;Municipal;4.3
2202752;Pública;4.3
2202778;Estadual;
2202778;Municipal;4.5
2202778;Pública;4.5
2202802;Estadual;
2202802;Municipal;4.9
2202802;Pública;4.9
2202851;Municipal;3.9
2202851;Pública;3.9
2202901;Estadual;3.7
2202901;Municipal;3.7
2202901;Pública;3.7
2203008;Estadual;
2203008;Municipal;4.3
2203008;Pública;4.3
2203107;Estadual;4.3
2203107;Municipal;3.0
2203107;Pública;3.3
2203206;Estadual;5.4
2203206;Municipal;4.7
2203206;Pública;5.1
2203230;Municipal;4.0
2203230;Pública;4.0
2203255;Municipal;4.3
2203255;Pública;4.3
2203271;Municipal;5.0
2203271;Pública;5.0
2203305;Estadual;
2203305;Municipal;7.0
2203305;Pública;5.6
2203354;Estadual;5.3
2203354;Municipal;
2203354;Pública;4.7
2203404;Estadual;
2203404;Municipal;5.3
2203404;Pública;5.3
2203420;Estadual;
2203420;Municipal;6.1
2203420;Pública;6.1
2203453;Estadual;
2203453;Municipal;4.9
2203453;Pública;4.9
2203503;Estadual;5.2
2203503;Municipal;5.2
2203503;Pública;5.2
2203602;Estadual;
2203602;Municipal;4.9
2203602;Pública;4.9
2203701;Estadual;5.3
2203701;Municipal;4.7
2203701;Pública;4.8
2203750;Estadual;5.1
2203750;Municipal;3.3
2203750;Pública;4.0
2203800;Estadual;
2203800;Municipal;4.4
2203800;Pública;4.4
2203859;Municipal;5.5
2203859;Pública;5.5
2203909;Estadual;5.5
2203909;Municipal;5.4
2203909;Pública;5.4
2204006;Estadual;
2204006;Municipal;4.7
2204006;Pública;4.7
2204105;Estadual;
2204105;Municipal;4.2
2204105;Pública;4.2
2204154;Municipal;4.7
2204154;Pública;4.7
2204204;Estadual;5.4
2204204;Municipal;5.2
2204204;Pública;5.3
2204303;Municipal;4.7
2204303;Pública;4.7
2204352;Municipal;4.4
2204352;Pública;4.4
2204402;Estadual;4.5
2204402;Municipal;2.3
2204402;Pública;3.7
2204501;Estadual;
2204501;Municipal;4.1
2204501;Pública;4.2
2204550;Municipal;3.6
2204550;Pública;3.6
2204600;Estadual;
2204600;Municipal;5.0
2204600;Pública;5.0
2204659;Estadual;4.7
2204659;Municipal;4.6
2204659;Pública;4.6
2204709;Estadual;5.6
2204709;Municipal;4.6
2204709;Pública;5.2
2204808;Estadual;5.4
2204808;Municipal;5.3
2204808;Pública;5.3
2204907;Municipal;4.7
2204907;Pública;4.7
2205003;Estadual;4.4
2205003;Municipal;5.6
2205003;Pública;5.3
2205102;Estadual;5.2
2205102;Municipal;3.6
2205102;Pública;4.0
2205151;Municipal;5.0
2205151;Pública;5.0
2205201;Estadual;5.4
2205201;Municipal;5.2
2205201;Pública;5.2
2205250;Estadual;
2205250;Municipal;4.8
2205250;Pública;4.8
2205276;Municipal;4.9
2205276;Pública;4.9
2205300;Estadual;
2205300;Municipal;
2205300;Pública;
2205359;Municipal;3.4
2205359;Pública;3.4
2205409;Estadual;5.0
2205409;Municipal;5.2
2205409;Pública;5.2
2205458;Municipal;4.0
2205458;Pública;4.0
2205508;Estadual;
2205508;Municipal;4.1
2205508;Pública;4.1
2205516;Estadual;
2205516;Municipal;4.6
2205516;Pública;4.6
2205524;Municipal;3.7
2205524;Pública;3.7
2205532;Municipal;4.2
2205532;Pública;4.2
2205540;Municipal;5.0
2205540;Pública;5.0
2205557;Municipal;4.9
2205557;Pública;4.9
2205565;Municipal;4.4
2205565;Pública;4.4
2205573;Municipal;4.9
2205573;Pública;4.9
2205581;Municipal;4.1
2205581;Pública;4.1
2205599;Municipal;4.3
2205599;Pública;4.3
2205607;Estadual;
2205607;Municipal;5.9
2205607;Pública;5.9
2205706;Estadual;4.9
2205706;Municipal;4.3
2205706;Pública;4.5
2205805;Estadual;4.3
2205805;Municipal;3.9
2205805;Pública;3.9
2205854;Municipal;4.0
2205854;Pública;4.0
2205904;Estadual;4.7
2205904;Municipal;4.2
2205904;Pública;4.6
2205953;Estadual;
2205953;Municipal;4.8
2205953;Pública;4.8
2206001;Estadual;5.3
2206001;Municipal;5.3
2206001;Pública;5.2
2206050;Municipal;
2206050;Pública;
2206100;Estadual;4.0
2206100;Municipal;3.9
2206100;Pública;3.9
2206209;Estadual;
2206209;Municipal;3.2
2206209;Pública;3.2
2206308;Municipal;4.2
2206308;Pública;4.2
2206357;Municipal;4.6
2206357;Pública;4.6
2206407;Estadual;
2206407;Municipal;3.9
2206407;Pública;3.9
2206506;Estadual;
2206506;Municipal;4.9
2206506;Pública;4.9
2206605;Estadual;
2206605;Municipal;3.7
2206605;Pública;3.7
2206654;Municipal;3.9
2206654;Pública;3.9
2206670;Municipal;4.5
2206670;Pública;4.5
2206696;Municipal;3.3
2206696;Pública;3.3
2206704;Estadual;
2206704;Municipal;4.4
2206704;Pública;4.4
2206720;Municipal;
2206720;Pública;
2206753;Municipal;4.4
2206753;Pública;4.4
2206803;Estadual;
2206803;Municipal;4.5
2206803;Pública;4.5
2206902;Estadual;5.0
2206902;Municipal;
2206902;Pública;4.0
2206951;Municipal;5.0
2206951;Pública;5.0
2207009;Estadual;5.2
2207009;Municipal;6.0
2207009;Pública;5.9
2207108;Municipal;4.6
2207108;Pública;4.6
2207207;Estadual;
2207207;Municipal;4.7
2207207;Pública;4.7
2207306;Estadual;
2207306;Municipal;4.8
2207306;Pública;4.8
2207355;Estadual;
2207355;Municipal;5.6
2207355;Pública;5.6
2207405;Estadual;
2207405;Municipal;5.2
2207405;Pública;5.1
2207504;Estadual;
2207504;Municipal;3.9
2207504;Pública;3.9
2207553;Municipal;4.1
2207553;Pública;4.1
2207603;Estadual;3.8
2207603;Municipal;5.2
2207603;Pública;4.5
2207702;Estadual;5.6
