CO_MUNICIPIO;REDE;VL_OBSERVADO_2023
4120853;Estadual;4.6
4120853;Pública;4.6
4120903;Estadual;4.8
4120903;Federal;5.9
4120903;Pública;4.9
4121000;Estadual;4.7
4121000;Pública;4.7
4121109;Estadual;4.7
4121109;Pública;4.7
4121208;Estadual;5.0
4121208;Pública;5.0
4121257;Estadual;4.5
4121257;Pública;4.5
4121307;Estadual;3.7
4121307;Pública;3.7
4121356;Estadual;4.6
4121356;Pública;4.6
4121406;Estadual;5.2
4121406;Pública;5.2
4121505;Estadual;4.9
4121505;Pública;4.9
4121604;Estadual;4.7
4121604;Pública;4.7
4121703;Estadual;4.6
4121703;Pública;4.6
4121752;Estadual;4.4
4121752;Pública;4.4
4121802;Estadual;4.7
4121802;Pública;4.7
4121901;Estadual;4.4
4121901;Pública;4.4
4122008;Estadual;4.4
4122008;Pública;4.4
4122107;Estadual;4.3
4122107;Pública;4.3
4122156;Estadual;4.7
4122156;Pública;4.7
4122172;Estadual;4.6
4122172;Pública;4.6
4122206;Estadual;4.4
4122206;Pública;4.4
4122305;Estadual;5.1
4122305;Pública;5.1
4122404;Estadual;4.8
4122404;Pública;4.8
4122503;Estadual;5.0
4122503;Pública;5.0
4122602;Estadual;4.1
4122602;Pública;4.1
4122651;Estadual;5.1
4122651;Pública;5.1
4122701;Estadual;4.7
4122701;Pública;4.7
4122800;Estadual;4.8
4122800;Pública;4.8
4122909;Estadual;4.8
4122909;Pública;4.8
4123006;Estadual;4.7
4123006;Pública;4.7
4123105;Estadual;4.1
4123105;Pública;4.1
4123204;Estadual;4.1
4123204;Pública;4.1
4123303;Estadual;4.5
4123303;Pública;4.5
4123402;Estadual;
4123402;Pública;
4123501;Estadual;5.1
4123501;Pública;5.1
4123600;Estadual;4.6
4123600;Pública;4.6
4123709;Estadual;4.5
4123709;Pública;4.5
4123808;Estadual;4.7
4123808;Pública;4.7
4123824;Estadual;4.4
4123824;Pública;4.4
4123857;Estadual;5.0
4123857;Pública;5.0
4123907;Estadual;4.1
4123907;Pública;4.1
4123956;Estadual;3.9
4123956;Pública;3.9
4124004;Estadual;4.4
4124004;Pública;4.4
4124020;Estadual;4.4
4124020;Pública;4.4
4124053;Estadual;4.8
4124053;Pública;4.8
4124103;Estadual;4.8
4124103;Pública;4.8
4124202;Estadual;4.5
4124202;Pública;4.5
4124301;Estadual;4.5
4124301;Pública;4.5
4124400;Estadual;4.8
4124400;Pública;4.8
4124509;Estadual;
4124509;Pública;
4124608;Estadual;4.3
4124608;Pública;4.3
4124707;Estadual;4.6
4124707;Pública;4.6
4124806;Estadual;5.0
4124806;Pública;5.0
4124905;Estadual;3.9
4124905;Pública;3.9
4125001;Estadual;4.7
4125001;Pública;4.7
4125100;Estadual;4.6
4125100;Pública;4.6
4125209;Estadual;4.7
4125209;Pública;4.7
4125308;Estadual;4.6
4125308;Pública;4.6
4125357;Estadual;4.6
4125357;Pública;4.6
4125407;Estadual;5.2
4125407;Pública;5.2
4125456;Estadual;5.0
4125456;Pública;5.0
4125506;Estadual;4.7
4125506;Pública;4.7
4125555;Estadual;5.3
4125555;Pública;5.3
4125605;Estadual;4.8
4125605;Pública;4.8
4125704;Estadual;5.3
4125704;Pública;5.3
4125753;Estadual;4.9
4125753;Pública;4.9
4125803;Estadual;4.9
4125803;Pública;4.9
4125902;Estadual;4.5
4125902;Pública;4.5
4126009;Estadual;4.5
4126009;Pública;4.5
4126108;Estadual;4.4
4126108;Pública;4.4
4126207;Estadual;5.0
4126207;Pública;5.0
4126256;Estadual;4.6
4126256;Pública;4.6
4126272;Estadual;5.2
4126272;Pública;5.2
4126306;Estadual;4.5
4126306;Pública;4.5
4126355;Estadual;5.3
4126355;Pública;5.3
4126405;Estadual;4.7
4126405;Pública;4.7
4126504;Estadual;4.5
4126504;Pública;4.5
4126603;Estadual;5.0
4126603;Pública;5.0
4126652;Estadual;5.0
4126652;Pública;5.0
4126678;Estadual;4.6
4126678;Pública;4.6
4126702;Estadual;4.8
4126702;Pública;4.8
4126801;Estadual;4.2
4126801;Pública;4.2
4126900;Estadual;4.6
4126900;Pública;4.6
4127007;Estadual;4.7
4127007;Pública;4.7
4127106;Estadual;4.4
4127106;Federal;
4127106;Pública;4.7
4127205;Estadual;5.1
4127205;Pública;5.1
4127304;Estadual;4.7
4127304;Pública;4.7
4127403;Estadual;4.9
4127403;Pública;4.9
4127502;Estadual;4.4
4127502;Pública;4.4
4127601;Estadual;4.8
4127601;Pública;4.8
4127700;Estadual;5.0
4127700;Pública;5.0
4127809;Estadual;4.5
4127809;Pública;4.5
4127858;Estadual;4.4
4127858;Pública;4.4
4127882;Estadual;4.4
4127882;Pública;4.4
4127908;Estadual;4.1
4127908;Pública;4.1
4127957;Estadual;4.6
4127957;Pública;4.6
4127965;Estadual;5.1
4127965;Pública;5.1
4128005;Estadual;4.9
4128005;Pública;4.9
4128104;Estadual;4.7
4128104;Federal;
4128104;Pública;4.9
4128203;Estadual;4.8
4128203;Federal;5.6
4128203;Pública;4.9
4128302;Estadual;4.6
4128302;Pública;4.6
4128401;Estadual;4.9
4128401;Pública;4.9
4128500;Estadual;4.7
4128500;Pública;4.7
4128534;Estadual;4.4
4128534;Pública;4.4
4128559;Estadual;4.7
4128559;Pública;4.7
4128609;Estadual;5.0
4128609;Pública;5.0
4128625;Estadual;4.5
4128625;Pública;4.5
4128633;Estadual;4.2
4128633;Pública;4.2
4128658;Estadual;5.5
4128658;Pública;5.5
4128708;Estadual;4.5
4128708;Pública;4.5
4128807;Estadual;4.4
4128807;Pública;4.4
4200051;Estadual;3.8
4200051;Pública;3.8
4200101;Estadual;3.8
4200101;Pública;3.8
4200200;Estadual;
4200200;Pública;
4200309;Estadual;4.0
4200309;Pública;4.0
4200408;Estadual;4.2
4200408;Pública;4.2
4200507;Estadual;
4200507;Pública;
4200556;Estadual;
4200556;Pública;
4200606;Estadual;4.1
4200606;Pública;4.1
4200705;Estadual;
4200705;Pública;
4200754;Estadual;5.5
4200754;Pública;5.5
4200804;Estadual;
4200804;Pública;
4200903;Estadual;4.3
4200903;Pública;4.3
4201000;Estadual;4.0
4201000;Pública;4.0
4201109;Estadual;
4201109;Pública;
4201208;Estadual;
4201208;Pública;
4201257;Estadual;3.8
4201257;Pública;3.8
4201273;Estadual;4.7
4201273;Pública;4.7
4201307;Estadual;3.6
4201307;Federal;
4201307;Pública;4.1
4201406;Estadual;3.8
4201406;Federal;
4201406;Pública;3.9
4201505;Estadual;
4201505;Pública;
4201604;Estadual;
4201604;Pública;
4201653;Estadual;4.4
4201653;Pública;4.4
4201703;Estadual;
4201703;Pública;
4201802;Estadual;
4201802;Pública;
4201901;Estadual;
4201901;Pública;
4201950;Estadual;
4201950;Pública;
4202008;Estadual;3.3
4202008;Pública;3.3
4202057;Estadual;
4202057;Pública;
4202073;Estadual;
4202073;Pública;
4202081;Estadual;
4202081;Pública;
4202099;Estadual;
4202099;Pública;
4202107;Estadual;3.2
4202107;Pública;3.2
4202131;Estadual;3.8
4202131;Pública;3.8
4202156;Estadual;4.0
4202156;Pública;4.0
4202206;Estadual;4.1
4202206;Pública;4.1
4202305;Estadual;3.8
4202305;Pública;3.8
4202404;Estadual;3.8
4202404;Federal;
4202404;Municipal;6.2
4202404;Pública;3.9
4202438;Estadual;4.1
4202438;Pública;4.1
4202453;Estadual;4.0
4202453;Pública;4.0
4202503;Estadual;
4202503;Pública;
4202537;Estadual;
4202537;Pública;
4202578;Estadual;4.4
4202578;Pública;4.4
4202602;Estadual;
4202602;Pública;
4202701;Estadual;4.7
4202701;Pública;4.7
4202800;Estadual;
4202800;Pública;
4202859;Estadual;
4202859;Pública;
4202875;Estadual;3.9
4202875;Pública;3.9
4202909;Estadual;4.0
4202909;Federal;
4202909;Municipal;
4202909;Pública;4.0
4203006;Estadual;3.8
4203006;Federal;
4203006;Pública;3.9
4203105;Estadual;4.8
4203105;Pública;4.8
4203154;Estadual;3.7
4203154;Pública;3.7
4203204;Estadual;3.5
4203204;Federal;
4203204;Pública;3.8
4203253;Estadual;
4203253;Pública;
4203303;Estadual;3.4
4203303;Pública;3.4
4203402;Estadual;
4203402;Municipal;
4203402;Pública;
4203501;Estadual;3.7
4203501;Pública;3.7
4203600;Estadual;3.8
4203600;Pública;3.8
4203709;Estadual;
4203709;Pública;
4203808;Estadual;4.1
4203808;Federal;
4203808;Pública;4.2
4203907;Estadual;3.9
4203907;Pública;3.9
4203956;Estadual;
4203956;Pública;
4204004;Estadual;
4204004;Pública;
4204103;Estadual;
4204103;Pública;
4204152;Estadual;
4204152;Pública;
4204178;Estadual;
4204178;Pública;
4204194;Estadual;4.3
4204194;Pública;4.3
4204202;Estadual;3.5
4204202;Federal;
4204202;Pública;3.8
4204251;Estadual;
4204251;Pública;
4204301;Estadual;3.8
4204301;Federal;
4204301;Pública;4.1
4204350;Estadual;3.7
4204350;Pública;3.7
4204400;Estadual;
4204400;Pública;
4204459;Estadual;3.3
4204459;Pública;3.3
4204509;Estadual;
4204509;Pública;
4204558;Estadual;3.2
4204558;Pública;3.2
4204608;Estadual;3.7
4204608;Federal;5.5
4204608;Pública;3.7
4204707;Estadual;
4204707;Pública;
4204756;Estadual;
4204756;Pública;
4204806;Estadual;3.4
4204806;Pública;3.4
4204905;Estadual;3.7
4204905;Pública;3.7
4205001;Estadual;3.7
4205001;Pública;3.7
4205100;Estadual;4.5
4205100;Pública;4.5
4205159;Estadual;4.0
4205159;Pública;4.0
4205175;Estadual;3.5
4205175;Pública;3.5
4205191;Estadual;3.9
4205191;Pública;4.0
4205209;Estadual;
4205209;Pública;
4205308;Estadual;3.8
4205308;Pública;3.8
4205357;Estadual;4.6
4205357;Pública;4.6
4205407;Estadual;3.4
4205407;Federal;5.3
4205407;Pública;3.8
4205431;Estadual;4.1
4205431;Pública;4.1
4205456;Estadual;4.1
4205456;Pública;4.1
4205506;Estadual;3.6
4205506;Federal;5.7
4205506;Pública;3.9
4205555;Estadual;3.9
4205555;Pública;3.9
4205605;Estadual;
4205605;Pública;
4205704;Estadual;
4205704;Federal;
4205704;Pública;4.0
4205803;Estadual;
4205803;Pública;
4205902;Estadual;3.8
4205902;Federal;
4205902;Pública;4.0
4206009;Estadual;4.2
4206009;Pública;4.2
4206108;Estadual;
4206108;Pública;
4206207;Estadual;3.7
4206207;Pública;3.7
4206306;Estadual;3.8
4206306;Pública;3.8
4206405;Estadual;4.6
4206405;Pública;4.6
4206504;Estadual;3.8
4206504;Pública;3.8
4206603;Estadual;
4206603;Pública;
4206652;Estadual;
4206652;Pública;
4206702;Estadual;2.8
4206702;Pública;2.8
4206751;Estadual;4.0
4206751;Pública;4.0
4206801;Estadual;4.4
4206801;Pública;4.4
4206900;Estadual;4.0
4206900;Federal;5.7
4206900;Pública;4.6
4207007;Estadual;3.8
4207007;Pública;3.8
4207106;Estadual;
4207106;Pública;
4207205;Estadual;4.2
4207205;Pública;4.2
4207304;Estadual;3.8
4207304;Pública;3.8
4207403;Estadual;
4207403;Pública;
4207502;Estadual;3.8
4207502;Pública;3.8
4207577;Estadual;4.7
4207577;Pública;4.7
4207601;Estadual;
4207601;Pública;
4207650;Estadual;4.8
4207650;Pública;4.8
4207684;Estadual;
4207684;Pública;
4207700;Estadual;4.8
4207700;Pública;4.8
4207759;Estadual;4.5
4207759;Pública;4.5
4207809;Estadual;
4207809;Pública;
4207858;Estadual;3.8
4207858;Pública;3.8
4207908;Estadual;
4207908;Pública;
4208005;Estadual;
4208005;Municipal;
4208005;Pública;
4208104;Estadual;4.0
4208104;Pública;4.0
4208203;Estadual;3.6
4208203;Federal;
4208203;Pública;3.6
4208302;Estadual;3.7
4208302;Pública;3.7
4208401;Estadual;5.0
4208401;Pública;5.0
4208450;Estadual;
4208450;Pública;
4208500;Estadual;4.3
4208500;Pública;4.3
4208609;Estadual;
4208609;Pública;
4208708;Estadual;
4208708;Pública;
4208807;Estadual;
4208807;Pública;
4208906;Estadual;4.1
4208906;Federal;
4208906;Pública;4.4
4208955;Estadual;
4208955;Pública;
4209003;Estadual;3.8
4209003;Pública;3.8
4209102;Estadual;4.0
4209102;Federal;
4209102;Pública;4.1
4209151;Estadual;3.9
4209151;Pública;3.9
4209177;Estadual;3.7
4209177;Pública;3.7
4209201;Estadual;3.6
4209201;Pública;3.6
4209300;Estadual;3.6
4209300;Municipal;
4209300;Pública;3.6
4209409;Estadual;3.7
4209409;Pública;3.7
4209458;Estadual;4.2
4209458;Pública;4.2
4209508;Estadual;
4209508;Pública;
4209607;Estadual;3.1
4209607;Pública;3.1
4209706;Estadual;
4209706;Pública;
4209805;Estadual;
4209805;Pública;
4209854;Estadual;4.8
4209854;Pública;4.8
4209904;Estadual;
4209904;Pública;
4210001;Estadual;3.7
4210001;Pública;3.7
4210035;Estadual;
4210035;Federal;
4210035;Pública;5.1
4210050;Estadual;4.9
4210050;Pública;4.9
4210100;Estadual;4.1
4210100;Pública;4.1
4210209;Estadual;4.5
4210209;Pública;4.5
4210308;Estadual;3.7
4210308;Pública;3.7
4210407;Estadual;
4210407;Pública;
4210506;Estadual;4.5
4210506;Pública;4.5
4210555;Estadual;4.8
4210555;Pública;4.8
4210605;Estadual;4.4
4210605;Pública;4.4
4210704;Estadual;
4210704;Pública;
4210803;Estadual;
4210803;Pública;
4210852;Estadual;
4210852;Pública;
4210902;Estadual;4.8
4210902;Pública;4.8
4211009;Estadual;
4211009;Pública;
4211058;Estadual;3.3
4211058;Pública;3.3
4211108;Estadual;3.6
4211108;Pública;3.6
4211207;Estadual;3.7
4211207;Pública;3.7
4211256;Estadual;
4211256;Pública;
4211306;Estadual;3.6
4211306;Pública;3.6
4211405;Estadual;3.8
4211405;Pública;3.8
4211454;Estadual;3.8
4211454;Pública;3.8
4211504;Estadual;3.9
4211504;Pública;3.9
4211603;Estadual;4.0
4211603;Pública;4.0
4211652;Estadual;4.3
4211652;Pública;4.3
4211702;Estadual;
4211702;Pública;
4211751;Estadual;3.7
4211751;Pública;3.7
4211801;Estadual;4.4
4211801;Pública;4.4
4211850;Estadual;
4211850;Pública;
4211876;Estadual;5.0
4211876;Pública;5.0
4211892;Estadual;
4211892;Pública;
4211900;Estadual;3.4
4211900;Federal;
4211900;Pública;3.6
4212007;Estadual;
4212007;Pública;
4212056;Estadual;
4212056;Pública;
4212106;Estadual;4.3
4212106;Pública;4.3
4212205;Estadual;3.9
4212205;Pública;3.9
4212239;Estadual;
4212239;Pública;
4212254;Estadual;4.1
4212254;Pública;4.1
4212270;Estadual;3.6
4212270;Pública;3.6
4212304;Estadual;
4212304;Pública;
4212403;Estadual;
4212403;Pública;
4212502;Estadual;3.7
4212502;Pública;3.7
4212601;Estadual;
4212601;Pública;
4212650;Estadual;3.6
4212650;Pública;3.6
4212700;Estadual;4.5
4212700;Pública;4.5
4212809;Estadual;
4212809;Pública;
4212908;Estadual;4.2
4212908;Pública;4.2
4213005;Estadual;3.8
4213005;Pública;3.8
4213104;Estadual;4.9
4213104;Pública;4.9
4213153;Estadual;3.7
4213153;Pública;3.7
4213203;Estadual;4.0
4213203;Pública;4.0
4213302;Estadual;
4213302;Pública;
4213351;Estadual;
4213351;Pública;
4213401;Estadual;3.8
4213401;Pública;3.8
4213500;Estadual;
4213500;Pública;
4213609;Estadual;3.5
4213609;Pública;3.5
4213708;Estadual;3.4
4213708;Pública;3.4
4213807;Estadual;
4213807;Pública;
4213906;Estadual;
4213906;Pública;
4214003;Estadual;4.0
4214003;Pública;4.0
4214102;Estadual;4.7
4214102;Pública;4.7
4214151;Estadual;4.4
4214151;Pública;4.4
4214201;Estadual;
4214201;Pública;
4214300;Estadual;
4214300;Pública;
4214409;Estadual;3.4
4214409;Pública;3.4
4214508;Estadual;3.8
4214508;Pública;3.8
4214607;Estadual;
4214607;Pública;
4214706;Estadual;
4214706;Pública;
4214805;Estadual;3.6
4214805;Federal;5.1
4214805;Pública;3.9
4214904;Estadual;4.5
4214904;Pública;4.5
4215000;Estadual;3.5
4215000;Pública;3.5
4215059;Estadual;4.0
4215059;Pública;4.0
4215075;Estadual;4.6
4215075;Pública;4.6
4215109;Estadual;4.2
4215109;Pública;4.2
4215208;Estadual;3.3
4215208;Pública;3.3
4215307;Estadual;3.7
4215307;Pública;3.7
4215356;Estadual;
4215356;Pública;
4215406;Estadual;
4215406;Pública;
4215455;Estadual;3.7
4215455;Pública;3.7
4215505;Estadual;3.5
4215505;Pública;3.5
4215554;Estadual;4.6
4215554;Pública;4.6
4215604;Estadual;2.8
4215604;Pública;2.8
4215653;Estadual;4.6
4215653;Federal;
4215653;Pública;
4215679;Estadual;4.0
4215679;Pública;4.0
4215687;Estadual;4.7
4215687;Pública;4.7
4215695;Estadual;
4215695;Pública;
4215703;Estadual;4.2
4215703;Pública;4.2
4215752;Estadual;3.8
4215752;Pública;3.8
4215802;Estadual;4.1
4215802;Federal;
4215802;Pública;4.3
4215901;Estadual;
4215901;Pública;
4216008;Estadual;
4216008;Federal;
4216008;Pública;4.6
4216057;Estadual;
4216057;Pública;
4216107;Estadual;
4216107;Pública;
4216206;Estadual;3.1
4216206;Federal;
4216206;Pública;3.3
4216255;Estadual;5.2
4216255;Pública;5.2
4216305;Estadual;3.3
4216305;Pública;3.3
4216354;Estadual;3.7
4216354;Pública;3.7
4216404;Estadual;
4216404;Pública;
4216503;Estadual;3.9
4216503;Pública;3.9
4216602;Estadual;3.7
4216602;Federal;
4216602;Municipal;
4216602;Pública;3.9
4216701;Estadual;4.5
4216701;Pública;4.5
4216800;Estadual;4.0
4216800;Pública;4.0
4216909;Estadual;4.2
4216909;Pública;4.2
4217006;Estadual;4.0
4217006;Pública;4.0
4217105;Estadual;
4217105;Pública;
4217154;Estadual;
4217154;Pública;
4217204;Estadual;4.5
4217204;Federal;
4217204;Pública;4.7
4217253;Estadual;4.8
4217253;Pública;4.8
4217303;Estadual;4.3
4217303;Pública;4.3
4217402;Estadual;4.2
4217402;Pública;4.2
4217501;Estadual;4.2
4217501;Pública;4.2
4217550;Estadual;4.5
4217550;Pública;4.5
4217600;Estadual;
4217600;Pública;
4217709;Estadual;4.0
4217709;Federal;
4217709;Pública;4.3
4217758;Estadual;
4217758;Pública;
4217808;Estadual;
4217808;Pública;
4217907;Estadual;
4217907;Pública;
4217956;Estadual;4.2
4217956;Pública;4.2
4218004;Estadual;3.1
4218004;Pública;3.1
4218103;Estadual;
4218103;Pública;
4218202;Estadual;4.2
4218202;Pública;4.2
4218251;Estadual;
4218251;Pública;
4218301;Estadual;3.4
4218301;Pública;3.4
4218350;Estadual;4.8
4218350;Pública;4.8
4218400;Estadual;4.1
4218400;Pública;4.1
4218509;Estadual;3.6
4218509;Pública;3.6
4218608;Estadual;
4218608;Pública;
4218707;Estadual;4.1
4218707;Pública;4.1
4218756;Estadual;4.9
4218756;Pública;4.9
4218806;Estadual;
4218806;Pública;
4218855;Estadual;
4218855;Pública;
4218905;Estadual;3.8
4218905;Pública;3.8
4218954;Estadual;
4218954;Pública;
4219002;Estadual;3.6
4219002;Pública;3.6
4219101;Estadual;3.5
4219101;Pública;3.5
4219150;Estadual;
4219150;Pública;
4219176;Estadual;3.1
4219176;Pública;3.1
4219200;Estadual;4.4
4219200;Pública;4.5
4219309;Estadual;3.3
4219309;Federal;
4219309;Pública;3.9
4219358;Estadual;
4219358;Pública;
4219408;Estadual;4.3
4219408;Pública;4.3
4219507;Estadual;3.5
4219507;Federal;
4219507;Pública;3.9
4219606;Estadual;
4219606;Pública;
4219705;Estadual;4.2
4219705;Pública;4.2
4219853;Estadual;
4219853;Pública;
4220000;Estadual;
4220000;Pública;
4300034;Estadual;4.0
4300034;Pública;4.0
4300059;Estadual;5.0
4300059;Pública;5.0
4300109;Estadual;5.0
4300109;Pública;5.0
4300208;Estadual;4.6
4300208;Pública;4.6
4300307;Estadual;4.8
4300307;Pública;4.8
4300406;Estadual;3.6
4300406;Federal;
4300406;Municipal;
4300406;Pública;3.3
4300455;Estadual;4.2
4300455;Pública;4.2
4300471;Estadual;
4300471;Pública;
4300505;Estadual;4.4
4300505;Pública;4.4
4300554;Estadual;3.8
4300554;Pública;3.8
4300570;Estadual;5.1
4300570;Pública;5.1
4300604;Estadual;3.5
4300604;Federal;
4300604;Pública;3.6
4300638;Estadual;
4300638;Pública;
4300646;Estadual;3.7
4300646;Pública;3.7
4300661;Estadual;
4300661;Pública;
4300703;Estadual;4.4
4300703;Pública;4.4
4300802;Estadual;4.4
4300802;Pública;4.4
4300851;Estadual;4.4
4300851;Pública;4.4
4300877;Estadual;4.2
4300877;Pública;4.2
4300901;Estadual;5.0
4300901;Pública;5.0
4301008;Estadual;
4301008;Pública;
4301057;Estadual;4.3
4301057;Pública;4.3
4301073;Estadual;3.6
4301073;Pública;3.6
4301107;Estadual;3.5
4301107;Pública;3.5
4301206;Estadual;4.5
4301206;Pública;4.5
4301305;Estadual;
4301305;Pública;
4301404;Estadual;
4301404;Pública;
4301503;Estadual;4.7
4301503;Pública;4.7
4301552;Estadual;4.9
4301552;Pública;4.9
4301602;Estadual;3.9
4301602;Federal;
4301602;Pública;4.0
4301636;Estadual;3.8
4301636;Pública;3.8
4301651;Estadual;5.1
4301651;Pública;5.1
4301701;Estadual;4.4
4301701;Pública;4.4
4301750;Estadual;
4301750;Pública;
4301800;Estadual;3.8
4301800;Pública;3.8
4301859;Estadual;3.9
4301859;Pública;3.9
4301875;Estadual;
4301875;Pública;
4301909;Estadual;4.0
4301909;Pública;4.0
4301925;Estadual;
4301925;Pública;
4301958;Estadual;4.7
4301958;Pública;4.7
4302006;Estadual;
4302006;Pública;
4302055;Estadual;
4302055;Pública;
4302105;Estadual;4.3
4302105;Federal;
4302105;Municipal;5.4
4302105;Pública;4.6
4302154;Estadual;4.0
4302154;Pública;4.0
4302204;Estadual;4.8
4302204;Pública;4.8
4302220;Estadual;4.9
4302220;Pública;4.9
4302238;Estadual;3.7
4302238;Pública;3.7
4302253;Estadual;
4302253;Pública;
4302303;Estadual;4.1
4302303;Pública;4.1
4302352;Estadual;4.3
4302352;Pública;4.3
4302378;Estadual;
4302378;Pública;
4302402;Estadual;4.4
4302402;Pública;4.4
4302451;Estadual;
4302451;Pública;
4302501;Estadual;4.3
4302501;Municipal;
4302501;Pública;4.3
4302584;Estadual;4.0
4302584;Pública;4.0
4302600;Estadual;3.9
4302600;Pública;3.9
4302659;Estadual;4.6
4302659;Pública;4.6
4302709;Estadual;3.9
4302709;Pública;3.9
4302808;Estadual;4.2
4302808;Pública;4.2
4302907;Estadual;3.3
4302907;Pública;3.3
4303004;Estadual;4.1
4303004;Pública;4.1
4303103;Estadual;3.4
4303103;Pública;3.4
4303202;Estadual;
4303202;Pública;
4303301;Estadual;4.3
4303301;Pública;4.3
4303400;Estadual;4.4
4303400;Pública;4.4
4303509;Estadual;4.0
4303509;Federal;
4303509;Pública;4.2
4303558;Estadual;4.6
4303558;Pública;4.6
4303608;Estadual;
4303608;Pública;
4303673;Estadual;3.8
4303673;Pública;3.8
4303707;Estadual;5.4
4303707;Pública;5.4
4303806;Estadual;4.4
4303806;Pública;4.4
4303905;Estadual;3.8
4303905;Pública;3.8
4304002;Estadual;4.1
4304002;Pública;4.1
4304101;Estadual;3.9
4304101;Pública;3.9
4304200;Estadual;3.8
4304200;Pública;3.8
4304309;Estadual;5.5
4304309;Pública;5.5
4304358;Estadual;3.5
4304358;Pública;3.5
4304408;Estadual;4.0
4304408;Pública;4.0
4304507;Estadual;4.1
4304507;Pública;4.1
4304606;Estadual;3.9
4304606;Federal;
4304606;Pública;4.0
4304614;Estadual;5.0
4304614;Pública;5.0
4304622;Estadual;4.3
4304622;Pública;4.3
4304630;Estadual;4.2
4304630;Pública;4.2
4304655;Estadual;
4304655;Pública;
4304663;Estadual;3.4
4304663;Pública;3.4
4304671;Estadual;4.6
4304671;Pública;4.6
4304689;Estadual;3.1
4304689;Pública;3.1
4304697;Estadual;4.5
4304697;Pública;4.5
4304705;Estadual;2.1
4304705;Pública;2.1
4304713;Estadual;
4304713;Pública;
4304804;Estadual;4.7
4304804;Pública;4.7
4304903;Estadual;4.6
4304903;Pública;4.6
4304952;Estadual;4.2
4304952;Pública;4.2
4305009;Estadual;4.0
4305009;Pública;4.0
4305108;Estadual;4.0
4305108;Federal;
4305108;Pública;4.1
4305116;Estadual;4.8
4305116;Pública;4.8
4305124;Estadual;3.6
4305124;Pública;3.6
4305132;Estadual;4.7
4305132;Pública;4.7
4305157;Estadual;3.6
4305157;Pública;3.6
4305173;Estadual;3.6
4305173;Pública;3.6
4305207;Estadual;3.8
4305207;Pública;3.8
4305306;Estadual;
4305306;Pública;
4305355;Estadual;4.0
4305355;Federal;
4305355;Pública;4.2
4305371;Estadual;
4305371;Pública;
4305405;Estadual;4.5
4305405;Pública;4.5
4305439;Estadual;
4305439;Pública;
4305447;Estadual;4.3
4305447;Pública;4.3
4305454;Estadual;3.9
4305454;Pública;3.9
4305504;Estadual;4.0
4305504;Pública;4.0
4305587;Estadual;5.0
4305587;Pública;5.0
4305603;Estadual;4.5
4305603;Pública;4.5
4305702;Estadual;3.8
4305702;Pública;3.8
4305801;Estadual;4.5
4305801;Pública;4.5
4305835;Estadual;4.8
4305835;Pública;4.8
4305850;Estadual;4.4
4305850;Pública;4.4
4305871;Estadual;5.3
4305871;Pública;5.3
4305900;Estadual;3.6
4305900;Pública;3.6
4305934;Estadual;5.2
4305934;Pública;5.2
4305959;Estadual;
4305959;Pública;
4305975;Estadual;4.2
4305975;Pública;4.2
4306007;Estadual;3.8
4306007;Pública;3.8
4306056;Estadual;3.7
4306056;Pública;3.7
4306072;Estadual;4.0
4306072;Pública;4.0
4306106;Estadual;3.4
4306106;Pública;3.4
4306130;Estadual;
4306130;Pública;
4306205;Estadual;3.9
4306205;Pública;3.9
4306304;Estadual;5.4
4306304;Pública;5.4
4306320;Estadual;4.7
4306320;Pública;4.7
4306353;Estadual;3.9
4306353;Pública;3.9
4306379;Estadual;
4306379;Pública;
4306403;Estadual;4.3
4306403;Pública;4.3
4306429;Estadual;
4306429;Pública;
4306452;Estadual;4.8
4306452;Pública;4.8
4306502;Estadual;4.0
4306502;Pública;4.0
4306551;Estadual;4.8
4306551;Pública;4.8
4306601;Estadual;3.9
4306601;Pública;3.9
4306700;Estadual;4.1
4306700;Pública;4.1
4306734;Estadual;5.2
4306734;Pública;5.2
4306759;Estadual;4.2
4306759;Pública;4.2
4306767;Estadual;3.8
4306767;Pública;3.8
4306809;Estadual;
4306809;Pública;
4306908;Estadual;4.0
4306908;Pública;4.0
4306924;Estadual;
4306924;Pública;
4306932;Estadual;4.1
4306932;Pública;4.1
4306957;Estadual;4.8
4306957;Pública;4.8
4306973;Estadual;4.0
4306973;Pública;4.0
4307005;Estadual;4.4
4307005;Federal;6.4
4307005;Pública;4.5
4307054;Estadual;3.8
4307054;Pública;3.8
4307104;Estadual;2.9
4307104;Pública;2.9
4307203;Estadual;4.1
4307203;Pública;4.1
4307302;Estadual;4.0
4307302;Pública;4.0
4307401;Estadual;3.6
4307401;Pública;3.6
4307450;Estadual;3.9
4307450;Pública;3.9
4307500;Estadual;4.1
4307500;Pública;4.1
4307559;Estadual;4.5
4307559;Pública;4.5
4307609;Estadual;4.2
4307609;Pública;4.2
4307708;Estadual;3.9
4307708;Pública;3.9
4307807;Estadual;4.8
4307807;Pública;4.8
4307815;Estadual;
4307815;Pública;
4307831;Estadual;
4307831;Pública;
4307864;Estadual;
4307864;Pública;
4307906;Estadual;4.2
4307906;Federal;
4307906;Pública;4.7
4308003;Estadual;4.8
4308003;Pública;4.8
4308052;Estadual;4.2
4308052;Pública;4.2
4308078;Estadual;3.2
4308078;Pública;3.2
4308102;Estadual;4.2
4308102;Federal;
4308102;Pública;
4308201;Estadual;4.4
